ARTHUR, SIR GEOFFREY G.	1973	1975	Deputy Under-Secretary for Foreign and Commonwealth Affairs (Defence and Intelligence) 	Q19873491
ARTHUR, JAMES S.	1967	1970	Counsellor High Commission Kenya 	
ARTHUR, JAMES S.	1970	1973	Deputy High Commissioner Malta 	
ARTHUR, JAMES S.	1974	1978	High Commissioner to Fiji 	
ARTHUR, JAMES S.	1978	1982	High Commissioner to Barbados and British Government Representative to the West Indian Associated States 	
ARTHUR, SIR MICHAEL A.	1988	1993	Head of European Community (Internal) Department Foreign and Commonwealth Office 	
ARTHUR, SIR MICHAEL A.	1993	1997	Counsellor and Head of Chancery Embassy France 	
ARTHUR, SIR MICHAEL A.	1997	1999	Director Resources and Chief Inspector Foreign and Commonwealth Office 	
ARTHUR, SIR MICHAEL A.	1999	2000	Minister U.S.A. 	
ARTHUR, SIR MICHAEL A.	2001		Director Economic Foreign and Commonwealth Office 	
ARTHUR, SIR MICHAEL A.		2003	Director-General European Union and Economic Foreign and Commonwealth Office 	
ARTHUR, SIR MICHAEL A.	2003	2007	High Commissioner to India 	
ARTHUR, SIR MICHAEL A.	2007	2010	Ambassador to Germany 	
ASHBURNHAM, Hon. CHARLES	1835	1841	Secretary of Legation Mexico 	
ASHCROFT, ANDREW R.	2002	2006	Ambassador to the Dominican Republic and Haiti 	
ASHE, SIR DERICK R.	1962	1964	Counsellor and Head of Chancery Embassy Ethiopia 	Q5262568
ASHE, SIR DERICK R.	1964	1966	Counsellor and Head of Chancery Embassy Cuba 	Q5262568
ASHE, SIR DERICK R.	1966	1969	Head of Security Department Foreign Office 	Q5262568
ASHE, SIR DERICK R.	1969	1971	Minister Japan 	Q5262568
ASHE, SIR DERICK R.	1972	1975	Ambassador to Romania 	Q5262568
ASHE, SIR DERICK R.	1975	1977	Ambassador to Argentina 	Q5262568
ASHE, SIR DERICK R.	1977	1979	Permanent Representative to the Disarmament Conference Geneva 	Q5262568
ASHFORD, WILLIAM S.	1977	1980	Consul-General Adelaide Australia 	
ASHFORD, WILLIAM S.	1980	1982	High Commissioner to Vanuatu 	
ASHTON, JOHN	1998	2002	Head of Environment Science and Energy/Environmental Policy Department Foreign and Commonwealth Office 	
ASHTON-GWATKIN, FRANK T.A.	1929	1930	Counsellor Embassy U.S.S.R. 	Q5560991
ASHTON-GWATKIN, FRANK T.A.	1934	1939	Head of the Economic Relations Department Foreign Office 	Q5560991
ASHTON-GWATKIN, FRANK T.A.	1940	1944	Assistant Under-Secretary for Foreign Affairs and Chief Clerk 	Q5560991
ASHTON-GWATKIN, FRANK T.A.	1944	1947	Senior Inspector Foreign Office 	Q5560991
ASHWORTH, PATRICK	2009	2013	High Commissioner to Belize 	
ASPIN, NORMAN	1961	1963	Deputy High Commissioner Sierra Leone 	Q16933894
ASPIN, NORMAN	1963	1965	Head of East Africa Political Department Commonwealth Relations Office 	Q16933894
ASPIN, NORMAN	1966	1969	Counsellor and Head of Chancery Embassy Israel 	Q16933894
ASPIN, NORMAN	1971	1973	Head of Personnel Policy Department Foreign and Commonwealth Office 	Q16933894
ASPIN, NORMAN	1974	1976	Assistant Under-Secretary for Foreign and Commonwealth Affairs (Africa) 	Q16933894
ASPIN, NORMAN	1976	1979	High Commissioner to Malta 	Q16933894
ASPIN, NORMAN	1979	1980	Assistant Under-Secretary for Foreign and Commonwealth Affairs (West and East Africa) 	Q16933894
ASQUITH, Hon. SIR DOMINIC A.G.	1997	2001	Minister Argentina 	Q1221764
ASQUITH, Hon. SIR DOMINIC A.G.	2001	2004	Counsellor and Deputy Head of Mission Saudi Arabia 	Q1221764
ASQUITH, Hon. SIR DOMINIC A.G.			Counsellor and Deputy Head of Mission Iraq 	Q1221764
ASQUITH, Hon. SIR DOMINIC A.G.	2004	2006	Director Iraq Foreign and Commonwealth Office 	Q1221764
ASQUITH, Hon. SIR DOMINIC A.G.	2006	2007	Ambassador to Iraq 	Q1221764
ASQUITH, Hon. SIR DOMINIC A.G.	2007	2011	Ambassador to Egypt 	Q1221764
ASQUITH, Hon. SIR DOMINIC A.G.	2011	2012	Ambassador to Libya 	Q1221764
ASQUITH, Hon. SIR DOMINIC A.G.	2016		High Commissioner to India 	Q1221764
ASTBURY, NICHOLAS P.	2006	2008	Ambassador to Eritrea 	
ASTLEY, PHILIP S.	1984	1986	Inspector/Head of Management Review Staff Foreign and Commonwealth Office 	
ASTLEY, PHILIP S.	1986	1990	Economic and Commercial Counsellor Pakistan 	
ASTLEY, PHILIP S.	1990	1994	Counsellor and Head of Chancery/Deputy Head of Mission Denmark 	
ASTLEY, PHILIP S.	1994	1996	Head of Human Rights Department Foreign and Commonwealth Office 	
ASTLEY, PHILIP S.	1996	1999	Assistant Under-Secretary for Foreign and Commonwealth Affairs and Vice-Marshal of the Diplomatic Corps 	
ASTLEY, PHILIP S.	1999	2003	Ambassador to Denmark 	
ASTON, SIR ARTHUR	1826	1833	Secretary of Legation Brazil 	
ASTON, SIR ARTHUR	1833	1839	Secretary of Embassy France 	
ASTON, SIR ARTHUR	1840	1843	Minister to Spain 	
ASTON, THOMAS W.	1964	1965	Deputy High Commissioner Uganda 	
ASTON, THOMAS W.	1969	1972	Inspector 	
ASTON, THOMAS W.	1972	1974	Senior British Trade Commissioner Hong Kong 	
ASTON, THOMAS W.	1974	1981	Consul-General Los Angeles 	
ATKINSON, GILLIAN	2012	2013	Counsellor and Deputy Head of Mission Poland 	
ATKINSON, JAMES O.	1993	1997	Deputy High Commissioner Uganda 	
ATKINSON, JAMES O.	2000	2004	Ambassador to the Democratic Republic of the Congo 	
ATKINSON, MICHAEL W.	1977	1980	Counsellor and Head of Chancery Embassy Hungary 	
ATKINSON, MICHAEL W.	1980	1982	Counsellor and Head of Chancery Embassy China 	
ATKINSON, MICHAEL W.	1983	1985	Head of Consular Department Foreign and Commonwealth Office 	
ATKINSON, MICHAEL W.	1985	1989	Ambassador to Ecuador 	
ATKINSON, MICHAEL W.	1989	1992	Ambassador to Romania 	
ATTEWELL, BRIAN	1988	1992	Commercial Counsellor Belgium 	
ATTEWELL, BRIAN	1992	1996	High Commissioner to the Bahamas 	
ATTWOOD, STEWART G.	1997		Head of Home Estates Department Foreign and Commonwealth Office 	
AUCKLAND, Rt. Hon. WILLIAM, 1st LORD	1788	1789	Ambassador to Spain 	
AUCKLAND, Rt. Hon. WILLIAM, 1st LORD	1790	1793	Ambassador to the Netherlands 	
AUDLAND, SIR CHRISTOPHER J.	1968	1970	Head of Scientific Relations/Science and Technology Department Foreign and Commonwealth Office 	Q24574309
AUDLAND, SIR CHRISTOPHER J.	1970	1973	Counsellor and Head of Chancery Embassy Federal Republic of Germany 	Q24574309
AUDLAND, SIR CHRISTOPHER J.	1973	1981	Deputy Secretary-General European Economic Community 	Q24574309
AUDLAND, SIR CHRISTOPHER J.	1981	1986	Director-General for Energy European Commission 	Q24574309
AUST, ANTHONY L	2000	2002	Deputy Legal Adviser Foreign and Commonwealth Office 	
AUSTEN, RICHARD J.	2006	2011	Ambassador to Panama 	
AUSTIN, BRIAN P.	1981	1984	Deputy High Commissioner Kaduna Nigeria 	
AUSTIN, BRIAN P.	1984		Head of Communications Operations Department Foreign and Commonwealth Office 	
AUSTIN, BRIAN P.	1989	1993	Commercial Counsellor Sweden 	
AUSTIN, BRIAN P.	1993	1998	Consul-General Vancouver 	
AVELING, ARTHUR F.	1935	1937	Counsellor Embassy Poland 	
AVELING, ARTHUR F.	1937	1940	Counsellor Embassy Belgium 	
AVERY, DAVID R.	1978	1980	Head of Claims Department Foreign and Commonwealth Office 	
AVES, JONATHAN J.	2012	2014	Joint Ambassador to Armenia 	
AXWORTHY, SALLY	2016		Ambassador to the Holy See 	
AYRE, ANDREW	2011	2015	High Commissioner to Guyana and Ambassador to Surinam 	
BACHE, ANDREW P.F.	1981	1985	Counsellor and Head of Chancery Embassy Japan 	Q24576735
BACHE, ANDREW P.F.	1985	1988	Counsellor Embassy Turkey 	Q24576735
BACHE, ANDREW P.F.	1988	1990	Head of Personnel Services Department Foreign and Commonwealth Office 	Q24576735
BACHE, ANDREW P.F.	1992	1996	Ambassador to Romania 	Q24576735
BACHE, ANDREW P.F.	1996	1999	Ambassador to Denmark 	Q24576735
BACKHOUSE, JOHN	1827	1842	Permanent Under-Secretary for Foreign Affairs 	
BACON, PETER J.	1992	1995	Commercial Counsellor and Deputy Head of Mission Indonesia 	
BACON, PETER J.	1995	2001	Consul-General Houston 	
BAGGALLAY, H. LACY	1939	1940	(Acting) Head of Eastern Department Foreign Office 	
BAGGALLAY, H. LACY	1941	1943	Counsellor Embassy U.S.S.R. 	
BAGGE, SIR J. PICTON, Bt.	1928	1937	Director Foreign Division Department of Overseas Trade 	
BAGOT, Rt. Hon. Sir CHARLES	1815	1820	Minister to the U.S.A. 	
BAGOT, Rt. Hon. Sir CHARLES	1820	1824	Ambassador to Russia 	
BAGOT, Rt. Hon. Sir CHARLES	1824	1832	Ambassador to the Netherlands 	
BAGOT, Rt. Hon. Sir CHARLES	1841	1843	Governor-General of Canada 	
BAILES, ALYSON J.K.	1987	1989	Counsellor and Head of Chancery Embassy China 	Q450357
BAILES, ALYSON J.K.	1990	1993	Counsellor and Deputy Head of Mission Norway 	Q450357
BAILES, ALYSON J.K.	1994	1996	Head of Security Policy Department Foreign and Commonwealth Office 	Q450357
BAILES, ALYSON J.K.	2000	2002	Ambassador to Finland 	Q450357
BAILEY, Lieutenant-Colonel FREDERICK M.	1935	1938	Minister to Nepal 	
BAILEY, RONALD W.	1955	1957	Counsellor Embassy U.S.A. 	
BAILEY, RONALD W.	1957	1960	Counsellor Embassy Sudan 	
BAILEY, RONALD W.	1963	1965	Consul-General Gothenburg 	
BAILEY, RONALD W.	1965	1967	Minister Iraq 	
BAILEY, RONALD W.	1967	1971	Ambassador to Bolivia 	
BAILEY, RONALD W.	1971	1975	Ambassador to Morocco 	
BAILLIE, ALASTAIR T.	1980	1981	Counsellor and Head of Chancery Embassy Ethiopia 	
BAILLIE, ALASTAIR T.	1981	1983	Commercial Counsellor Venezuela 	
BAILLIE, ALASTAIR T.	1983	1987	Governor of Anguilla 	
BAILLIE, ALASTAIR T.	1987	1991	Deputy High Commissioner Calcutta India 	
BAILLIE, EVAN P. M.	1859	1861	Secretary of Legation Brazil 	Q5852596
BAILLIE, EVAN P. M.	1861	1871	Secretary of Legation Wurttemberg 	Q5852596
BAILLIE, EVAN P. M.	1871	1873	Charge d’Affaires Hesse-Darmstadt and Baden 	Q5852596
BAILLIE, JOHN G.	1949	1951	Minister to Liberia 	
BAILLIE, JOHN G.	1951	1955	Consul-General Gothenburg 	
BAILLIE HAMILTON, SIR GEORGE	1833	1835	Secretary of Legation Belgium 	
BAILLIE HAMILTON, SIR GEORGE	1835	1846	Secretary of Legation Prussia 	
BAILLIE HAMILTON, SIR GEORGE	1845	1850	Minister to Tuscany 	
BAIRD, NICHOLAS G.F.	1997	1998	Counsellor and Deputy Head of Mission Oman 	
BAIRD, NICHOLAS G.F.	1998	2002	Counsellor U.K. Delegation to the European Union 	
BAIRD, NICHOLAS G.F.	2002	2004	Head of European Union (Internal) Department Foreign and Commonwealth Office 	
BAIRD, NICHOLAS G.F.	2006	2009	Ambassador to Turkey 	
BAIRD, NICHOLAS G.F.	2009	2011	Director-General Europe and Globalisation Foreign and Commonwealth Office 	
BAIRD, NICHOLAS G.F.	2011	2013	Chief Executive Officer U.K. Trade and Investment 	
BAKER. ANTHONY C.	1979	1981	Consul-General Genoa 	
BAKER, ANTHONY St.J.	1811	1816	Secretary of Legation U.S.A. 	
BAKER, FRANCIS R.	2000	2003	Head of Africa (Equatorial) Department Foreign and Commonwealth Office 	
BAKER, FRANCIS R.	2003	2004	Counsellor (Politico/Military) Embassy U.S.A. 	
BAKER, FRANCIS R.	2004	2007	Counsellor (Foreign and Security Policy) Embassy U.S.A. 	
BAKER, FRANCIS R.	2007	2009	Director Iraq Foreign and Commonwealth Office 	
BAKER, FRANCIS R.	2010	2014	Ambassador to Kuwait 	
BAKER, FRANCIS R.	2014	2017	Ambassador to Iraq 	
BAKER, GEOFFREY H.	1954	1956	Consul-General Hanoi 	
BAKER, GEOFFREY H.	1960	1966	Counsellor U.K. Delegation to E.F.T.A. 	
BAKER, GEOFFREY H.	1966	1971	Consul-General Munich 	
BAKER, GEOFFREY H.	1971	1973	Consul-General Zagreb 	
BAKER, GEORGE W	1975	1977	High Commissioner to Papua New Guinea 	
BAKER, GORDON M.	1986	1989	Counsellor and Head of Chancery Embassy Chile 	Q56795610
BAKER, GORDON M.	1991	1994	Head of West Indian and Atlantic Department Foreign and Commonwealth Office 	Q56795610
BAKER, GORDON M.	1995	1998	High Commissioner to Belize 	Q56795610
BAKER, GORDON M.	1998	2001	High Commissioner to Barbados 	Q56795610
BAKER, NIGEL M.	2007	2011	Ambassador to Bolivia 	Q7032223
BAKER, NIGEL M.	2011	2016	Ambassador to the Holy See 	Q7032223
BAKER, PIERS H.B.	2001	2006	Counsellor and Deputy Head of Mission Austria 	
BAKER, RICHARD H.	1978	1982	Deputy Head U.K. Delegation to the O.E.C.D. 	
BAKER, RICHARD H.	1982	1986	Deputy High Commissioner Canada 	
BAKER, RICHARD H.	1986	1989	Senior Civilian Instructor Royal College of Defence Studies 	
BAKER-BATES, MERRICK S.	1979	1982	Commercial Counsellor Japan 	
BAKER-BATES, MERRICK S.	1986	1989	Deputy High Commissioner Malaysia 	
BAKER-BATES, MERRICK S.	1989	1990	Head of South American Department Foreign and Commonwealth Office 	
BAKER-BATES, MERRICK S.	1990	1992	Head of South Atlantic and Antarctic Department Foreign and Commonwealth Office 	
BAKER-BATES, MERRICK S.	1992	1997	Consul-General Los Angeles 	
BALDWIN, BRIAN P.	2001	2004	High Commissioner to the Solomon Islands 	
BALDWIN, Colonel SIR JOHN G.	1904	1908	Consul-General Lourenco Marques 	
BALDWIN, Colonel SIR JOHN G.	1908	1909	Consul-General Dakar 	
BALFOUR, DAVID	1955	1960	Consul-General Genoa 	
BALFOUR, DAVID	1960	1963	Consul-General Geneva 	
BALFOUR, SIR JOHN	1938	1941	Head of the American Department Foreign Office 	
BALFOUR, SIR JOHN	1941	1943	Minister Portugal 	
BALFOUR, SIR JOHN	1943	1945	Minister U.S.S.R. 	
BALFOUR, SIR JOHN	1945	1948	Minister U.S.A. 	
BALFOUR, SIR JOHN	1948	1951	Ambassador to Argentina 	
BALFOUR, SIR JOHN	1951	1954	Ambassador to Spain 	
BALFOUR, RAYMOND L.	1976	1979	Economic and Commercial Counsellor Libya 	
BALFOUR, RAYMOND L.	1979	1983	Counsellor Embassy Kuwait 	
BALFOUR-PAUL, H. GLENCAIRN	1964	1966	Political Agent Dubai 	
BALFOUR-PAUL, H. GLENCAIRN	1966	1968	Deputy Political Resident Persian Gulf 	
BALFOUR-PAUL, H. GLENCAIRN	1969	1971	Ambassador to Iraq 	
BALFOUR-PAUL, H. GLENCAIRN	1972	1975	Ambassador to Jordan 	
BALFOUR-PAUL, H. GLENCAIRN	1975	1977	Ambassador to Tunisia 	
BALL, ARTHUR B.	1975	1978	Commercial Counsellor Turkey 	
BALL, ARTHUR B.	1978	1980	Consul-General Perth Australia 	
BALL, FRANCIS L.	1839	1845	Secretary of Legation Argentina 	
BALLANTYNE, ALEXANDER H.	1956	1960	Commercial Counsellor Denmark 	
BALLANTYNE, ALEXANDER H.	1960	1964	Commercial Counsellor Turkey 	
BALLANTYNE, ALEXANDER H.	1964	1969	Consul-General Frankfurt 	
BALLENTYNE, DONALD F.	1974	1978	Commercial Counsellor the Netherlands 	
BALLENTYNE, DONALD F.	1978	1981	Commercial Counsellor Federal Republic of Germany 	
BALLENTYNE, DONALD F.	1982	1984	Counsellor Embassy German Democratic Republic 	
BALLENTYNE, DONALD F.	1985	1989	Consul-General Los Angeles 	
BAMFORD, ALEXANDER	2014		Counsellor and Deputy Head of Mission Denmark 	
BANDINEL, JAMES	1822	1845	Senior Clerk Foreign Office and Superintendent of Slave Trade Department 1824-1845	
BANKHEAD, CHARLES	1826	1838	Secretary of Legation U.S.A. 	
BANKHEAD, CHARLES	1838	1843	Secretary of Embassy Turkey 	
BANKHEAD, CHARLES	1843	1852	Minister to Mexico 	
BANKS, ALAN G.	1967	1971	Consul-General Alexandria 	
BANKS, SIMON J.	2000		Deputy High Commissioner Tanzania 	
BARBER, LESLIE C.S.	1950	1954	Consul-General Boston 	
BARCLAY, CHRISTOPHER F.R.	1962	1966	Head of Information Research Department Foreign Office 	
BARCLAY, CHRISTOPHER F.R.	1967	1969	Head of Personnel (Training and General) Department Foreign and Commonwealth Office 	
BARCLAY, Rt. Hon. SIR COLVILLE A. de R.	1913	1918	Secretary of Embassy (Counsellor) U.S.A. 	
BARCLAY, Rt. Hon. SIR COLVILLE A. de R.	1918	1919	Minister Embassy U.S.A. 	
BARCLAY, Rt. Hon. SIR COLVILLE A. de R.	1919	1924	Minister to Sweden 	
BARCLAY, Rt. Hon. SIR COLVILLE A. de R.	1924	1928	Minister to Hungary 	
BARCLAY, Rt. Hon. SIR COLVILLE A. de R.	1928	1929	Ambassador to Portugal 	
BARCLAY, SIR GEORGE H.	1902	1906	Secretary of Legation/Embassy (Counsellor) Japan 	
BARCLAY, SIR GEORGE H.	1906	1908	Secretary of Embassy (Counsellor) Turkey 	
BARCLAY, SIR GEORGE H.	1908	1912	Minister to Persia 	
BARCLAY, SIR GEORGE H.	1912	1920	Minister to Romania	
BARCLAY, SIR RODERICK E.	1946	1949	Head of Personnel Department Foreign Office 	Q7356589
BARCLAY, SIR RODERICK E.	1949	1951	Principal Private Secretary to the Foreign Secretary 	Q7356589
BARCLAY, SIR RODERICK E.	1951	1953	Assistant Under-Secretary for Foreign Affairs (Consular and Latin America) 	Q7356589
BARCLAY, SIR RODERICK E.	1953	1956	Deputy Under-Secretary for Foreign Affairs and Chief Clerk 	Q7356589
BARCLAY, SIR RODERICK E.	1956	1960	Ambassador to Denmark 	Q7356589
BARCLAY, SIR RODERICK E.	1960	1963	Deputy Under-Secretary for Foreign Affairs 	Q7356589
BARCLAY, SIR RODERICK E.	1963	1969	Ambassador to Belgium 	Q7356589
BARDER, SIR BRIAN L.	1973	1977	Counsellor and Head of Chancery High Commission Australia 	Q4963046
BARDER, SIR BRIAN L.	1978	1982	Head of Central and Southern Africa/Southern Africa Department Foreign and Commonwealth Office 	Q4963046
BARDER, SIR BRIAN L.	1982	1986	Ambassador to Ethiopia 	Q4963046
BARDER, SIR BRIAN L.	1986	1989	Ambassador to Poland 	Q4963046
BARDER, SIR BRIAN L.	1988	1991	High Commissioner to Nigeria 	Q4963046
BARDER, SIR BRIAN L.	1991	1994	High Commissioner to Australia 	Q4963046
BARFF, STAFFORD E.D.	1964	1969	Consul-General New Orleans 	
BARING, Hon. SIR EVELYN	1942	1944	Governor of Southern Rhodesia 	
BARING, Hon. SIR EVELYN	1944	1951	High Commissioner to South Africa 	
BARING, Hon. SIR EVELYN	1952	1959	Governor of Kenya 	
BARING, WALTER	1879	1882	Secretary of Legation Persia 	Q29982447
BARING, WALTER			Secretary of Legation Japan (did not proceed)	Q29982447
BARING, WALTER	1882	1885	Secretary of Legation Portugal 	Q29982447
BARING, WALTER	1885	1886	Secretary of Legation Greece 	Q29982447
BARING, WALTER	1886	1893	Charge d’Affaires Montenegro 	Q29982447
BARING, WALTER	1893	1906	Minister Resident Uruguay 	Q29982447
BARKER, THOMAS C.	1969	1971	Counsellor and Head of Chancery Embassy Venezuela 	
BARKER, THOMAS C.	1971	1975	Head of Information Research Department Foreign and Commonwealth Office 	
BARKER, THOMAS C.	1975	1976	Assistant Under-Secretary Northern Ireland Office 	
BARKER, SIR WILLIAM	1948	1950	Counsellor Embassy U.S.S.R. 	
BARKER, SIR WILLIAM	1951	1954	Counsellor Embassy Norway 	
BARKER, SIR WILLIAM	1954	1955	Consul-General Boston 	
BARKER, SIR WILLIAM	1955	1960	Counsellor Embassy U.S.A. 	
BARKER, SIR WILLIAM	1960	1963	Minister U.S.S.R. 	
BARKER, SIR WILLIAM	1965	1966	Assistant Under-Secretary for Foreign Affairs (Information Research) 	
BARKER, SIR WILLIAM	1966	1968	Ambassador to Czechoslovakia 	
BARKLAMB, PETER R.	2002	2003	Consul-General Amsterdam 	
BARLTROP, ROGER A.R.	1973	1977	Counsellor and Head of Chancery Embassy Ethiopia 	
BARLTROP, ROGER A.R.	1977	1982	Head of Commonwealth Coordination Department Foreign and Commonwealth Office 	
BARLTROP, ROGER A.R.	1982	1989	High Commissioner/Ambassador to Fiji 	
BARNARD, CHARLES TOWNSHEND	1824	1866	Secretary of Legation Saxony 	
BARNARD, CHARLES TOWNSHEND	1842	1878	Charge d’Affaires Saxe-Coburg Gotha 	
BARNES, SIR E. JOHN W.	1962	1969	Head of Western Organizations Department Foreign Office 	
BARNES, SIR E. JOHN W.	1969	1972	Ambassador to Israel 	
BARNES, SIR E. JOHN W.	1972	1977	Ambassador to the Netherlands 	
BARNES, RICHARD C.	1959	1961	Counsellor and Head of Chancery Embassy Indonesia 	
BARNES, RICHARD C.	1962	1964	Counsellor Embassy Greece 	
BARNES JONES, DEBORAH E.V.	2001	2004	Ambassador to Georgia 	
BARNES JONES, DEBORAH E.V.	2004	2007	Governor of Montserrat 	
BARNETT, ROBERT W.	1994	1995	Ambassador to Bosnia-Herzegovina 	
BARNETT, ROBERT W.	1995	1999	Counsellor (Science Technology and Environment) Embassy Germany 	
BARNETT, ROBERT W.	2001	2002	Head of Science and Technology Unit Foreign and Commonwealth Office 	
BARNETT, ROBIN A.	1998	2001	Counsellor and Deputy Head of Mission Poland 	Q15090723
BARNETT, ROBIN A.	2002	2006	Head of U.K. Visas Foreign and Commonwealth Office 	Q15090723
BARNETT, ROBIN A.	2006	2010	Ambassador to Romania 	Q15090723
BARNETT, ROBIN A.	2011	2016	Ambassador to Poland 	Q15090723
BARNETT, ROBIN A.	2016		Ambassador to Ireland 	Q15090723
BARRASS, GORDON S.	1991	1993	Assistant Under-Secretary (Assessments Staff) Cabinet Office 	
BARRETT, EDMOND F.	1981	1985	Consul-General Bilbao 	
BARRETT, SIR STEPHEN J.	1972	1974	Counsellor and Head of Chancery Embassy Czechoslovakia 	
BARRETT, SIR STEPHEN J.			Head of South-Western Europe Department Foreign and Commonwealth Office 	
BARRETT, SIR STEPHEN J.	1975	1976	Principal Private Secretary to Foreign Secretary 	
BARRETT, SIR STEPHEN J.	1976	1977	Head of Science and Technology Department Foreign And Commonwealth Office 	
BARRETT, SIR STEPHEN J.	1978	1981	Counsellor Embassy Turkey 	
BARRETT, SIR STEPHEN J.			Counsellor Iran 	
BARRETT, SIR STEPHEN J.	1981	1984	Assistant Under-Secretary for Foreign and Commonwealth Affairs and Director of Communications 	
BARRETT, SIR STEPHEN J.	1985	1988	Ambassador to Czechoslovakia 	
BARRETT, SIR STEPHEN J.	1988	1991	Ambassador to Poland 	
BARRINGTON, Hon. SIR B., ERIC E.	1885	1886	Private Secretary to the Foreign Secretary 1886-1892 and 1895-1905	Q15637768
BARRINGTON, Hon. SIR B., ERIC E.	1906	1907	Assistant Under-Secretary for Foreign Affairs 	Q15637768
BARRINGTON, SIR NICOLAS J.	1974	1976	Counsellor and Head of Chancery Embassy Japan 	
BARRINGTON, SIR NICOLAS J.	1976	1978	Head of Guidance and Information Policy/Information Policy Department Foreign and Commonwealth Office 	
